,Restaurant_id,Ranking,Rating,Number_of_Reviews,Cuisine_Style_Number,Price_Range_Number,another_rest_city_number,review_len,Time_delta,Vegetarian Friendly,European,Mediterranean,Italian,Vegan Options,Gluten Free Options,Bar,French,Asian,Population,purchasing_power,Population_Per_Restaurant
206,id_304,305.0,4.5,70.0,5,1.0,513,130,235,0,1,1,0,0,0,0,0,0,287591,42,560.6062378167642
207,id_1921,1922.0,4.0,94.0,4,2.0,2734,64,44,1,0,1,0,1,0,0,0,0,1620343,30,592.6638624725676
208,id_941,942.0,3.0,25.0,1,1.8140461055372596,385,95,65,0,0,0,0,0,0,0,0,0,697549,17,1811.8155844155845
209,id_3022,3023.0,4.5,42.0,1,1.8140461055372596,2078,8,150,0,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
210,id_716,717.0,5.0,9.0,5,1.0,816,82,28,1,1,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
211,id_8588,8597.0,4.0,49.0,2,1.0,5757,93,263,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
212,id_14134,14144.0,3.5,52.0,4,2.0,5757,106,108,1,0,0,1,0,1,0,0,0,8909081,24,1547.5214521452144
213,id_2575,2576.0,4.0,205.0,3,2.0,4897,95,-327,1,0,0,0,0,0,0,0,1,2148271,22,438.6912395344088
214,id_10876,10886.0,4.0,20.0,5,2.0,5757,83,24,1,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
215,id_1246,1248.0,4.0,15.0,1,2.0,949,78,586,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
216,id_2273,2275.0,4.5,2.0,1,1.8140461055372596,1166,8,150,0,0,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
217,id_13892,13894.0,5.0,120.14637277979884,4,2.0,4897,8,150,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
218,id_313,314.0,4.5,14.0,1,1.8140461055372596,210,87,732,0,0,0,0,0,0,0,0,0,626108,4,2981.4666666666667
219,id_6382,6383.0,4.0,35.0,1,2.0,4897,84,847,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
220,id_2074,2079.0,4.5,5.0,1,1.8140461055372596,1086,93,119,0,0,0,0,0,0,0,0,0,872680,19,803.572744014733
221,id_2617,2620.0,4.0,2.0,1,1.8140461055372596,1300,8,150,0,0,0,0,0,0,0,0,0,505526,48,388.86615384615385
222,id_1000,1001.0,4.5,5.0,1,1.8140461055372596,513,57,150,0,0,0,0,0,0,0,0,0,287591,42,560.6062378167642
223,id_2355,2356.0,4.5,15.0,5,3.0,2734,8,150,0,1,1,0,0,0,0,0,0,1620343,30,592.6638624725676
224,id_4777,4786.0,4.5,85.0,1,2.0,5757,93,14,0,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
225,id_1010,1012.0,4.5,9.0,1,1.8140461055372596,949,8,150,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
226,id_12302,12304.0,3.5,15.0,1,1.8140461055372596,4897,8,150,0,0,0,1,0,0,0,0,0,2148271,22,438.6912395344088
227,id_342,343.0,4.5,72.0,4,2.0,513,96,157,1,0,0,0,0,0,0,0,0,287591,42,560.6062378167642
228,id_2946,2948.0,4.0,6.0,1,1.8140461055372596,1166,8,150,0,0,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
229,id_4196,4197.0,5.0,132.53474676089516,2,2.0,2734,35,150,0,0,0,0,0,0,1,0,0,1620343,30,592.6638624725676
230,id_4920,4923.0,4.5,3.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
231,id_3556,3558.0,4.0,24.0,2,2.0,3108,89,83,1,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
232,id_1239,1240.0,4.0,302.0,6,2.0,2078,79,139,1,0,1,1,0,1,0,0,0,2860009,37,1376.327718960539
233,id_5042,5043.0,4.5,39.0,2,1.0,4897,99,752,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
234,id_3652,3657.0,2.0,292.0,3,2.0,1300,95,49,0,1,1,0,0,0,0,0,0,505526,48,388.86615384615385
235,id_4598,4601.0,4.0,173.7128078817734,1,1.8140461055372596,2133,67,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
236,id_4706,4714.0,3.5,376.0,7,2.0,5757,100,8,1,0,0,0,1,1,0,0,1,8909081,24,1547.5214521452144
237,id_20,21.0,4.5,956.0,6,3.0,816,68,3,1,1,0,0,1,1,0,0,0,1752286,51,2147.4093137254904
238,id_4670,4678.0,5.0,19.0,5,2.0,5757,87,40,1,0,1,1,1,0,0,0,0,8909081,24,1547.5214521452144
239,id_384,385.0,4.5,40.0,4,2.0,659,101,0,1,1,1,1,0,0,0,0,0,794128,10,1205.050075872534
240,id_3582,3583.0,5.0,9.0,1,2.0,2734,82,111,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
241,id_5183,5184.0,4.5,6.0,1,1.8140461055372596,2734,93,3,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
242,id_960,962.0,4.5,4.0,1,1.0,628,77,39,0,0,0,0,0,0,0,0,0,664046,53,1057.3980891719746
243,id_1132,1133.0,4.5,255.0,2,3.0,4897,103,151,0,0,0,0,0,0,0,0,1,2148271,22,438.6912395344088
244,id_5357,5360.0,3.5,60.0,2,2.0,3108,89,186,0,0,0,0,0,0,0,0,1,3223334,23,1037.1087516087516
245,id_2961,2963.0,3.5,59.0,7,2.0,2155,85,-10,1,1,1,0,1,0,0,0,0,3769495,8,1749.185614849188
246,id_13074,13084.0,4.0,3.0,1,1.8140461055372596,5757,75,187,0,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
247,id_2410,2413.0,4.0,2.0,2,1.8140461055372596,1300,38,150,0,1,0,0,0,0,0,0,0,505526,48,388.86615384615385
248,id_778,779.0,4.5,45.0,4,1.0,1300,85,54,1,0,0,0,1,0,0,0,0,505526,48,388.86615384615385
249,id_11432,11434.0,4.0,15.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
250,id_1464,1465.0,4.0,678.0,6,2.0,2078,74,46,1,1,1,1,1,1,0,0,0,2860009,37,1376.327718960539
251,id_987,989.0,4.0,88.0,3,2.0,2133,83,105,0,0,1,1,0,0,0,0,0,1399860,40,656.2869198312236
252,id_12703,12705.0,3.0,121.0,3,2.0,4897,103,-75,0,0,0,0,0,0,1,1,0,2148271,22,438.6912395344088
253,id_1339,1341.0,4.0,1495.0,5,2.0,5757,94,1,1,0,0,0,0,1,1,0,0,8909081,24,1547.5214521452144
254,id_13695,13705.0,3.5,5.0,1,1.8140461055372596,5757,70,252,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
255,id_2155,2156.0,3.5,20.0,1,1.8140461055372596,892,80,123,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
256,id_2361,2362.0,4.0,23.0,2,2.0,1060,105,21,0,0,0,0,0,0,0,0,0,1208542,15,1140.133962264151
257,id_128,129.0,4.5,183.0,4,2.0,820,69,33,1,1,1,1,0,0,0,0,0,975904,13,1190.1268292682928
258,id_50,51.0,4.5,1068.0,3,1.0,2078,104,1,0,0,0,1,0,0,0,0,0,2860009,37,1376.327718960539
259,id_12381,12383.0,3.5,3.0,1,1.8140461055372596,4897,34,150,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
260,id_6720,6723.0,3.5,2.0,3,2.0,3108,8,150,0,1,1,0,0,0,0,0,0,3223334,23,1037.1087516087516
261,id_1115,1116.0,4.5,87.0,3,2.0,2078,31,150,1,0,0,0,1,0,0,0,0,2860009,37,1376.327718960539
262,id_7075,7079.0,3.0,22.0,1,1.8140461055372596,3108,60,29,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
263,id_12045,12055.0,4.0,2.0,1,2.0,5757,92,25,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
264,id_7226,7235.0,4.5,16.0,3,1.0,5757,107,20,0,1,1,0,0,0,0,0,0,8909081,24,1547.5214521452144
265,id_3037,3039.0,4.0,46.0,1,1.8140461055372596,2133,46,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
266,id_1244,1256.0,3.5,45.0,2,2.0,893,71,-55,1,0,0,0,0,0,0,0,1,1484226,6,1662.06718924972
267,id_813,814.0,3.5,16.0,3,2.0,385,86,7,1,0,0,0,0,0,0,0,1,697549,17,1811.8155844155845
268,id_1200,1202.0,4.0,278.0,4,2.0,5757,85,48,1,1,0,0,0,1,0,0,0,8909081,24,1547.5214521452144
269,id_6114,6117.0,4.0,5.0,1,1.8140461055372596,3108,41,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
270,id_13354,13364.0,4.0,34.0,2,1.0,5757,104,136,0,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
271,id_773,774.0,4.0,67.0,4,3.0,1166,70,-185,1,1,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
272,id_961,962.0,4.0,64.0,2,2.0,892,86,1026,0,0,1,0,0,0,0,0,0,516092,70,578.5784753363229
273,id_1341,1342.0,3.5,110.0,4,1.0,1166,97,27,1,1,0,1,0,0,0,0,0,2600000,21,2229.8456260720413
274,id_6536,6537.0,3.5,122.0,5,2.0,2734,65,137,1,1,1,0,0,0,0,0,0,1620343,30,592.6638624725676
275,id_4618,4621.0,4.0,173.7128078817734,1,1.8140461055372596,2133,40,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
276,id_330,331.0,4.0,59.0,3,2.0,443,71,49,1,1,1,0,0,0,0,0,0,779115,36,1758.7246049661399
277,id_5055,5058.0,3.5,4.0,1,1.8140461055372596,2133,8,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
278,id_3462,3463.0,4.5,11.0,1,1.8140461055372596,2734,101,103,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
279,id_1539,1543.0,3.5,44.0,2,2.0,673,60,41,0,0,0,0,0,0,0,0,1,554554,27,824.0029717682021
280,id_7038,7047.0,4.0,97.0,4,2.0,5757,96,9,1,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
281,id_12089,12091.0,3.5,15.0,1,1.8140461055372596,4897,55,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
282,id_3327,3334.0,4.0,143.0,5,2.0,5757,107,34,1,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
283,id_8560,8569.0,4.5,8.0,1,1.8140461055372596,5757,79,17,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
284,id_4367,4374.0,4.5,87.0,5,2.0,5757,94,9,1,0,0,0,0,1,1,0,0,8909081,24,1547.5214521452144
285,id_1541,1542.0,4.5,17.0,2,2.0,1300,92,337,0,0,0,0,0,0,0,0,0,505526,48,388.86615384615385
286,id_3191,3197.0,4.5,123.0,5,2.0,5757,124,69,1,0,0,0,0,1,0,0,1,8909081,24,1547.5214521452144
287,id_1780,1781.0,4.5,31.0,1,1.0,2734,129,383,0,0,0,1,0,0,0,0,0,1620343,30,592.6638624725676
288,id_2734,2736.0,4.5,13.0,1,1.8140461055372596,2133,8,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
289,id_31,32.0,4.5,548.0,6,2.0,4897,109,1,1,0,1,0,1,1,0,0,0,2148271,22,438.6912395344088
290,id_5926,5927.0,4.0,52.0,3,2.0,4897,67,2,0,0,0,0,0,0,0,0,1,2148271,22,438.6912395344088
291,id_13175,13177.0,3.0,121.0,4,2.0,4897,90,19,1,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
292,id_6678,6681.0,3.5,13.0,2,2.0,3108,53,150,0,0,1,0,0,0,0,0,0,3223334,23,1037.1087516087516
293,id_639,640.0,4.0,93.0,6,2.0,816,84,132,1,1,0,0,0,0,1,0,0,1752286,51,2147.4093137254904
294,id_173,174.0,4.0,142.0,5,2.0,949,66,189,0,1,1,0,0,0,0,0,0,1845229,7,1944.3930453108535
295,id_3914,3916.0,4.0,19.0,1,2.0,2155,107,76,0,0,0,1,0,0,0,0,0,3769495,8,1749.185614849188
296,id_5738,5741.0,3.5,51.0,2,2.0,3108,93,-60,0,0,0,0,0,0,0,0,1,3223334,23,1037.1087516087516
297,id_2288,2289.0,3.5,3.0,1,1.8140461055372596,892,8,150,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
298,id_1040,1041.0,4.5,14.0,3,1.0,816,116,30,0,1,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
299,id_1611,1612.0,4.0,621.0,6,2.0,2078,90,110,1,0,1,1,0,1,0,0,0,2860009,37,1376.327718960539
300,id_914,915.0,4.0,40.0,3,1.0,1060,76,242,0,1,0,1,0,0,0,0,0,1208542,15,1140.133962264151
301,id_1272,1273.0,4.0,554.0,6,3.0,2734,78,18,1,1,1,0,1,1,0,0,0,1620343,30,592.6638624725676
302,id_9572,9574.0,4.0,6.0,1,1.8140461055372596,4897,49,150,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
303,id_538,539.0,4.0,82.0,4,2.0,820,98,89,0,0,0,0,0,0,1,0,0,975904,13,1190.1268292682928
304,id_2255,2259.0,3.5,9.0,1,1.8140461055372596,949,8,150,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
305,id_1201,1202.0,4.0,20.0,1,1.8140461055372596,1166,8,150,0,0,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
306,id_3891,3893.0,3.5,6.0,1,1.8140461055372596,2133,8,150,0,0,0,1,0,0,0,0,0,1399860,40,656.2869198312236
307,id_13199,13209.0,3.0,11.0,2,2.0,5757,90,245,0,0,0,1,0,0,0,0,0,8909081,24,1547.5214521452144
308,id_332,333.0,4.5,153.0,7,2.0,2078,82,15,1,1,1,1,1,1,0,0,0,2860009,37,1376.327718960539
309,id_3896,3897.0,4.0,13.0,3,2.0,2734,107,9,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
310,id_530,531.0,4.5,256.0,3,2.0,4897,100,28,1,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
311,id_438,439.0,4.5,51.0,3,1.0,513,82,8,0,1,0,0,0,0,0,0,0,287591,42,560.6062378167642
312,id_1033,1035.0,4.5,193.0,7,2.0,5757,81,23,1,1,1,0,1,1,0,0,0,8909081,24,1547.5214521452144
313,id_956,957.0,3.5,8.0,1,2.0,376,117,243,0,0,0,0,0,0,0,0,0,656229,9,1745.2898936170213
314,id_1268,1269.0,4.0,37.0,1,1.0,892,57,150,0,0,0,0,0,0,0,1,0,516092,70,578.5784753363229
315,id_14403,14414.0,4.0,4.0,1,1.8140461055372596,5757,73,9,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
316,id_1698,1700.0,4.0,19.0,1,2.0,2155,103,359,1,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
317,id_283,284.0,4.0,11.0,1,2.0,183,67,-30,0,0,0,0,0,0,0,0,0,295504,32,1614.775956284153
318,id_460,464.0,4.5,47.0,3,2.0,893,94,189,0,1,1,1,0,0,0,0,0,1484226,6,1662.06718924972
319,id_1257,1259.0,4.0,121.0,2,2.0,3108,64,162,0,0,0,0,0,0,0,0,1,3223334,23,1037.1087516087516
320,id_3243,3245.0,4.0,16.0,1,1.8140461055372596,2133,8,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
321,id_1168,1169.0,4.0,67.0,4,2.0,1300,95,25,0,1,1,0,0,0,0,0,0,505526,48,388.86615384615385
322,id_5916,5925.0,4.0,56.0,1,1.8140461055372596,5757,67,180,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
323,id_3302,3303.0,4.0,245.0,2,2.0,4897,56,89,1,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
324,id_377,378.0,4.0,98.0,4,2.0,727,70,33,1,0,0,0,0,0,0,0,1,1793579,29,2467.0962861072903
325,id_1712,1713.0,4.0,6.0,1,1.8140461055372596,816,49,150,0,0,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
326,id_2185,2190.0,5.0,146.6303088803089,1,1.8140461055372596,1086,67,150,0,0,0,0,0,0,0,0,0,872680,19,803.572744014733
327,id_1686,1687.0,4.5,38.0,4,1.0,2078,80,5,1,0,0,0,1,0,0,0,0,2860009,37,1376.327718960539
328,id_1754,1755.0,4.0,382.0,4,2.0,2078,69,123,1,0,0,1,1,0,0,0,0,2860009,37,1376.327718960539
329,id_702,703.0,4.5,17.0,4,2.0,513,48,150,0,1,0,0,0,0,0,0,0,287591,42,560.6062378167642
330,id_1533,1534.0,4.5,105.0,1,2.0,4897,88,89,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
331,id_684,685.0,4.0,75.0,3,2.0,1443,99,20,0,0,0,0,0,0,1,0,0,1324277,31,917.7248787248787
332,id_2111,2112.0,4.0,121.0,4,2.0,4897,92,135,1,0,1,0,1,0,0,0,0,2148271,22,438.6912395344088
333,id_2171,2172.0,3.0,52.0,1,1.0,892,45,150,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
334,id_206,207.0,4.5,55.0,6,2.0,1166,121,8,1,0,0,0,1,0,0,0,1,2600000,21,2229.8456260720413
335,id_7701,7702.0,3.5,51.0,3,2.0,4897,78,119,0,0,0,0,0,0,0,0,1,2148271,22,438.6912395344088
336,id_540,541.0,3.5,3.0,1,1.8140461055372596,301,64,598,0,0,0,0,0,0,0,0,0,437726,39,1454.2392026578073
337,id_1228,1230.0,4.0,78.0,5,2.0,3108,98,220,1,0,1,0,1,1,0,0,0,3223334,23,1037.1087516087516
338,id_3244,3251.0,4.0,123.0,4,2.0,5757,111,12,0,1,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
339,id_3998,3999.0,4.0,137.0,3,2.0,2078,84,38,0,0,1,1,0,0,0,0,0,2860009,37,1376.327718960539
340,id_1208,1209.0,4.5,8.0,2,2.0,1166,68,9,0,0,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
341,id_1925,1927.0,4.0,42.0,4,1.0,2155,76,43,0,1,0,1,0,0,0,0,0,3769495,8,1749.185614849188
342,id_12014,12016.0,3.5,16.0,2,1.8140461055372596,4897,67,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
343,id_1608,1610.0,4.0,9.0,2,1.8140461055372596,628,92,116,0,0,0,1,0,0,0,0,0,664046,53,1057.3980891719746
344,id_45,46.0,4.5,2490.0,3,2.0,1166,99,2,1,0,0,0,0,1,0,0,0,2600000,21,2229.8456260720413
345,id_2041,2043.0,3.5,172.0,3,2.0,3108,101,55,1,0,1,0,0,0,0,0,0,3223334,23,1037.1087516087516
346,id_6690,6691.0,3.0,37.0,4,2.0,2734,80,60,0,1,1,0,0,0,0,0,0,1620343,30,592.6638624725676
347,id_480,481.0,4.5,31.0,1,2.0,727,97,200,0,0,0,1,0,0,0,0,0,1793579,29,2467.0962861072903
348,id_1313,1318.0,4.0,6.0,1,1.8140461055372596,538,85,197,0,0,0,0,0,0,0,0,0,415215,2,771.7750929368029
349,id_1010,1012.0,3.5,440.0,6,2.0,2155,72,54,1,0,0,0,1,1,0,0,1,3769495,8,1749.185614849188
350,id_1334,1336.0,5.0,46.47880870561283,2,1.0,949,8,150,0,0,0,0,0,0,1,0,0,1845229,7,1944.3930453108535
351,id_7657,7659.0,2.0,32.0,1,1.0,2734,68,246,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
352,id_73,74.0,4.5,1806.0,5,2.0,596,68,0,1,0,0,0,1,1,0,0,1,488050,16,818.8758389261745
353,id_3625,3626.0,3.5,258.0,4,2.0,2734,77,76,0,1,1,0,0,1,0,0,0,1620343,30,592.6638624725676
354,id_1630,1631.0,4.5,9.0,2,2.0,1300,111,13,1,0,0,1,0,0,0,0,0,505526,48,388.86615384615385
355,id_299,300.0,4.0,1103.0,5,2.0,1086,80,9,1,0,0,0,1,1,0,0,1,872680,19,803.572744014733
356,id_1069,1072.0,4.5,17.0,4,2.0,673,78,6,1,0,0,0,0,0,0,0,1,554554,27,824.0029717682021
357,id_400,401.0,4.0,774.0,5,2.0,3108,80,1,1,1,1,0,1,1,0,0,0,3223334,23,1037.1087516087516
358,id_2465,2467.0,4.5,39.0,1,1.8140461055372596,3108,29,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
359,id_459,460.0,4.0,484.0,6,3.0,2133,90,72,1,1,1,1,0,0,0,0,0,1399860,40,656.2869198312236
360,id_14074,14084.0,3.5,15.0,1,1.8140461055372596,5757,117,317,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
361,id_3221,3223.0,3.5,87.0,2,2.0,2133,48,150,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
362,id_4693,4701.0,4.0,185.0,4,2.0,5757,84,45,0,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
363,id_981,982.0,3.5,12.0,1,1.0,376,98,47,0,0,0,0,0,0,0,0,0,656229,9,1745.2898936170213
364,id_4452,4453.0,4.0,171.0,8,2.0,2078,69,232,1,1,1,1,0,0,1,0,0,2860009,37,1376.327718960539
365,id_322,323.0,4.0,590.0,5,2.0,2133,126,40,1,0,1,1,0,1,0,0,0,1399860,40,656.2869198312236
366,id_4481,4484.0,3.0,1063.0,4,2.0,2133,103,81,1,0,1,1,0,0,0,0,0,1399860,40,656.2869198312236
367,id_7992,7999.0,3.0,9.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
368,id_8811,8820.0,3.5,31.0,2,2.0,5757,68,10,0,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
369,id_8227,8234.0,3.0,2.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
370,id_8834,8843.0,4.5,6.0,1,1.0,5757,109,207,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
371,id_402,403.0,4.0,1133.0,6,2.0,2078,80,10,1,0,1,1,1,1,0,0,0,2860009,37,1376.327718960539
372,id_5781,5782.0,4.0,132.53474676089516,1,1.8140461055372596,2734,8,150,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
373,id_1414,1416.0,4.0,252.0,2,1.0,2133,65,126,1,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
374,id_1583,1586.0,4.0,14.0,2,2.0,1443,92,352,0,1,0,0,0,0,0,0,0,1324277,31,917.7248787248787
375,id_4549,4550.0,4.5,5.0,1,1.8140461055372596,2078,8,150,0,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
376,id_6811,6812.0,4.0,34.0,3,3.0,4897,46,150,1,0,1,0,0,0,0,0,0,2148271,22,438.6912395344088
377,id_4294,4295.0,4.0,69.0,2,2.0,4897,75,-169,0,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
378,id_191,192.0,4.0,53.0,4,2.0,385,126,56,1,1,0,0,0,0,1,0,0,697549,17,1811.8155844155845
379,id_1905,1906.0,4.0,250.0,4,2.0,2734,73,43,0,1,1,0,0,1,0,0,0,1620343,30,592.6638624725676
380,id_4092,4093.0,4.0,35.0,2,2.0,2078,69,261,0,0,1,1,0,0,0,0,0,2860009,37,1376.327718960539
381,id_1857,1858.0,4.0,2.0,1,1.8140461055372596,816,33,150,0,0,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
382,id_5177,5180.0,4.0,18.0,2,1.0,2133,45,150,0,0,1,0,0,0,0,0,0,1399860,40,656.2869198312236
383,id_7986,7995.0,4.0,24.0,2,1.0,5757,95,-147,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
384,id_12449,12459.0,4.0,137.96948964497042,1,1.8140461055372596,5757,43,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
385,id_7510,7511.0,2.5,13.0,1,2.0,2734,103,119,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
386,id_111,112.0,4.5,30.0,3,1.0,183,104,24,1,0,0,0,0,0,0,0,1,295504,32,1614.775956284153
387,id_908,909.0,4.5,51.0,4,2.0,2734,98,120,1,1,1,0,0,0,0,0,0,1620343,30,592.6638624725676
388,id_7665,7674.0,3.5,200.0,3,2.0,5757,98,2,1,0,0,1,0,0,0,0,0,8909081,24,1547.5214521452144
389,id_2866,2867.0,4.5,35.0,3,1.0,2734,65,521,1,0,0,0,0,0,0,0,1,1620343,30,592.6638624725676
390,id_6149,6150.0,3.5,34.0,1,1.8140461055372596,2734,76,114,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
391,id_986,987.0,4.0,274.0,4,2.0,3108,83,98,1,1,1,1,0,0,0,0,0,3223334,23,1037.1087516087516
392,id_1536,1537.0,4.0,20.0,1,1.0,1060,73,52,0,0,0,0,0,0,0,0,1,1208542,15,1140.133962264151
393,id_2473,2474.0,4.5,102.0,1,1.0,2078,111,719,0,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
394,id_1989,2005.0,4.0,15.0,1,1.8140461055372596,893,84,749,0,0,0,0,0,0,0,0,0,1484226,6,1662.06718924972
395,id_6607,6608.0,3.5,19.0,3,2.0,2734,90,202,0,0,0,0,0,0,1,0,0,1620343,30,592.6638624725676
396,id_5109,5110.0,3.0,6.0,1,1.8140461055372596,2734,8,150,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
397,id_1254,1260.0,3.0,6.0,1,1.8140461055372596,481,92,1526,0,0,0,1,0,0,0,0,0,201818,3,419.58004158004155
398,id_1741,1744.0,3.0,12.0,1,1.8140461055372596,949,87,1356,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
399,id_29,30.0,4.5,87.0,6,2.0,183,116,2,1,1,0,0,1,1,0,0,0,295504,32,1614.775956284153
400,id_451,452.0,5.0,78.0,2,1.0,1300,75,-127,0,1,0,0,0,0,0,0,0,505526,48,388.86615384615385
401,id_1842,1843.0,4.5,132.0,2,2.0,4897,97,6,0,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
402,id_245,246.0,4.0,92.0,5,2.0,820,96,43,1,1,0,0,1,0,0,0,0,975904,13,1190.1268292682928
403,id_2778,2780.0,4.5,7.0,1,1.8140461055372596,3108,82,23,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
404,id_152,153.0,4.0,80.0,3,2.0,210,84,214,0,0,0,0,0,0,0,0,1,626108,4,2981.4666666666667
405,id_1651,1654.0,3.5,3.0,1,1.8140461055372596,659,8,150,0,0,0,0,0,0,0,0,0,794128,10,1205.050075872534
406,id_2224,2225.0,4.5,140.0,2,2.0,4897,100,115,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
407,id_5560,5561.0,4.0,76.0,3,2.0,4897,94,161,0,0,1,0,0,0,0,0,0,2148271,22,438.6912395344088
408,id_8464,8466.0,4.0,7.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
409,id_459,460.0,4.5,77.0,3,1.0,816,65,4,1,0,0,0,1,0,0,0,0,1752286,51,2147.4093137254904
410,id_4090,4092.0,4.0,20.0,1,2.0,2155,55,150,0,0,0,1,0,0,0,0,0,3769495,8,1749.185614849188
411,id_1346,1348.0,4.5,156.0,4,1.0,5757,103,31,1,0,0,0,1,1,0,0,0,8909081,24,1547.5214521452144
412,id_9877,9879.0,3.5,47.0,2,2.0,4897,98,-186,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
413,id_9010,9012.0,3.5,17.0,1,1.8140461055372596,4897,98,-140,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
414,id_729,730.0,4.5,50.0,2,2.0,892,91,832,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
